;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
125;125;4,699512481689453;0,06622641664807152;0,03577842712402344;0,0021362274491339866;6;3;6;150;-0,33863767450824156;-0,32585485942001924;-0,27151908444497863;-0,31959533175585975;-0,329466455875556;-0,317014681200931;0,023568022252737925;103;-0,2719918250356166;-0,2830972610928306;-0,2723145419979147;-0,2745143020840164;-0,2758872109622814;-0,27556102823453194;0,004031766879675673;157426643,08953664;156263705,091519;144387968,65647113;147898500,13779357;138369768,66433072;148869317,12793022;7199587,330669877;33;128286590,99281253;130271626,08298713;125807555,05891144;126866280,38182482;129489604,89554119;128144331,48241541;1640080,4438287723;0,3724448408656631;0,411557865697441;0,3524467162998588;0,44666209059968887;0,34390673296596674;0,3854036492857237;0,038503828069112796;90;0,5350734932018375;0,5251834019822688;0,5274458156442665;0,5109727539402626;0,5245859202466763;0,5246522770030623;0,0077951453275720076;462848003,87855345;407031960,2319428;492184396,2901263;432280276,8151779;495054273,21991014;457879782,08714217;34129952,33501477;17;383188175,9796925;391025323,8561242;383795004,8876556;393272530,94144696;385284817,3250261;387313170,5979891;4069431,0433116616;0,41977227876495743;0,4457603893063443;0,3784849214259959;0,41004153824670875;0,4134465121214398;0,41350112797308924;0,02153180781512053;25;0,348215286626773;0,3554963498896819;0,350721541864685;0,35284831407334083;0,3524676195326973;0,35194982239743555;0,0024128277562937453;modelo_rft;;;;;;;;;;;
126;126;3,2227742671966553;0,20314194686954687;0,029117107391357422;0,0008014596909616442;6;4;4;100;-0,3325487987094604;-0,32294695946654706;-0,2675227923980952;-0,3228608410920284;-0,33131741718711183;-0,3154393617706486;0,024299322933313626;97;-0,2738097086694591;-0,28118065344724563;-0,2698198594118093;-0,27714552085477706;-0,27256347364113864;-0,2749038432048859;0,003922876923621419;157713583,79828596;158600465,6553889;142647153,1954812;144742388,0310568;148488177,10603887;150438353,55725035;6580259,318694598;12;127462007,78307392;130922661,76700944;124984599,27583939;127362220,06526917;131056480,49437562;128357593,8771135;2325231,0986213232;0,37140463932613044;0,4106975130337257;0,35576359560189663;0,4459082741848611;0,34337535714672185;0,38542987585866717;0,03779277216789579;87;0,529575688047346;0,5207801227767008;0,5235342931595564;0,5006403143027083;0,5182207121773077;0,5185502260927238;0,009718515265279035;463231440,98032725;407329409,29446393;490922251,4161842;432574625,9444276;495254707,09199786;457862486,94548017;33802424,98006485;20;385447137,86069626;392834254,1491574;385380144,8296641;397405454,7538186;387855485,6287174;389784495,4444107;4675726,74497759;0,4206957537912352;0,4451932516519178;0,3772211160225797;0,4096248079148181;0,4174701779840356;0,4140410214729173;0,021916726038777694;15;0,3495813929479748;0,3571541390244357;0,3531644813232938;0,3549839484394434;0,3541906066937144;0,35381491368577245;0,002490139492052607;modelo_rft;;;;;;;;;;;
127;127;3,9059142589569094;0,179748387923445;0,031215763092041014;0,0014000302889508817;6;4;4;120;-0,3378540368677161;-0,3225921727224783;-0,2699734194893306;-0,3218941307198495;-0,3209498646900286;-0,31465272489788065;0,023193395475919105;88;-0,2752531628156589;-0,2798939508775984;-0,26687996919288715;-0,2733645275717773;-0,2762318206369905;-0,2743246862189824;0,004286295732752731;156536395,04507238;156846689,9987641;143049903,70845458;147070656,54498842;143106058,02110332;149321940,66367656;6192158,417775058;24;128804551,17015359;130529412,1522479;123947482,9155581;127067098,75703272;131694250,17083949;128408559,03316636;2725850,6847219896;0,37143307680806537;0,41154720630866504;0,3498026028706722;0,4450398200436463;0,3395501548499016;0,38347457217619013;0,03946265601092602;104;0,529571920087346;0,521522493081332;0,5223187491673195;0,502357481115163;0,5168653411605806;0,5185271969223482;0,00905047016630478;463220962,63006467;407035646,82405365;493188225,34761244;432913490,5414071;496695178,7653252;458610700,8216926;34605259,679909766;3;385448681,5165538;392529862,023103;385871416,4176614;396721579,8367446;388400671,8704755;389794442,3329077;4282198,509765075;0,42032535375621866;0,445381029566937;0,37819472715862545;0,4103018617497683;0,4176413644285216;0,41436886733201417;0,021601167218201656;4;0,3497041302001943;0,35653514328697444;0,3528351045998042;0,35467205904418064;0,3548337636378912;0,353716040153809;0,0023230191263638737;modelo_rft;;;;;;;;;;;
128;128;4,627071285247803;0,06000790374115143;0,036538219451904295;0,0026505935648252184;6;4;4;150;-0,33850198984949387;-0,3174190094404832;-0,2703378426082921;-0,31814447780538835;-0,327584720969087;-0,31439760813454887;0,02332102913329984;83;-0,27460678001922467;-0,27649298909440034;-0,27008408454559074;-0,275276911124001;-0,2758422276118342;-0,27446059847901016;0,002275131656000588;155939643,17157397;155889696,49473664;137532309,18200523;147708619,58463392;143520747,4346159;148118203,1735131;7140539,778923283;40;128503414,26245818;130621947,9790797;124680648,89262977;127975525,9217171;131133009,86376813;128582909,3839306;2291879,662471437;0,373228295167607;0,40905571406829366;0,350616656764441;0,44632985779896506;0,34105040271179377;0,38405618530222013;0,03895620447263517;97;0,5286547655646036;0,5198476235816798;0,5212405021995137;0,5038591173229372;0,5177862038969147;0,5182776425131298;0,008087811094183125;462558998,6006308;407896425,28214777;492879390,2611056;432410031,2866439;496130722,9342117;458375113,672948;34222272,02168921;10;385824237,18509865;393216270,4372907;386306675,4506417;396122573,97380185;388030346,2378496;389900020,65693647;4067861,981464659;0,4195613317848031;0,44674972464925233;0,37682430443289855;0,4107097149893399;0,41558706828931624;0,413886428829122;0,02235524764287959;18;0,3495532628910547;0,35668790743140816;0,3524304038749286;0,3550773748945146;0,3537553335900061;0,35350085653638247;0,0024263893587336068;modelo_rft;;;;;;;;;;;
129;129;3,1099847316741944;0,04409630375788168;0,028247499465942384;0,0005444090076153133;6;4;5;100;-0,3325487987094604;-0,32294695946654706;-0,2675227923980952;-0,3228608410920284;-0,33131741718711183;-0,3154393617706486;0,024299322933313626;97;-0,2738097086694591;-0,28118065344724563;-0,2698198594118093;-0,27714552085477706;-0,27256347364113864;-0,2749038432048859;0,003922876923621419;157713583,79828596;158600465,6553889;142647153,1954812;144742388,0310568;148488177,10603887;150438353,55725035;6580259,318694598;12;127462007,78307392;130922661,76700944;124984599,27583939;127362220,06526917;131056480,49437562;128357593,8771135;2325231,0986213232;0,37140463932613044;0,4106975130337257;0,35576359560189663;0,4459082741848611;0,34337535714672185;0,38542987585866717;0,03779277216789579;87;0,529575688047346;0,5207801227767008;0,5235342931595564;0,5006403143027083;0,5182207121773077;0,5185502260927238;0,009718515265279035;463231440,98032725;407329409,29446393;490922251,4161842;432574625,9444276;495254707,09199786;457862486,94548017;33802424,98006485;20;385447137,86069626;392834254,1491574;385380144,8296641;397405454,7538186;387855485,6287174;389784495,4444107;4675726,74497759;0,4206957537912352;0,4451932516519178;0,3772211160225797;0,4096248079148181;0,4174701779840356;0,4140410214729173;0,021916726038777694;15;0,3495813929479748;0,3571541390244357;0,3531644813232938;0,3549839484394434;0,3541906066937144;0,35381491368577245;0,002490139492052607;modelo_rft;;;;;;;;;;;
130;130;3,6984796047210695;0,01712238459528205;0,0304471492767334;0,0007347713817505388;6;4;5;120;-0,3378540368677161;-0,3225921727224783;-0,2699734194893306;-0,3218941307198495;-0,3209498646900286;-0,31465272489788065;0,023193395475919105;88;-0,2752531628156589;-0,2798939508775984;-0,26687996919288715;-0,2733645275717773;-0,2762318206369905;-0,2743246862189824;0,004286295732752731;156536395,04507238;156846689,9987641;143049903,70845458;147070656,54498842;143106058,02110332;149321940,66367656;6192158,417775058;24;128804551,17015359;130529412,1522479;123947482,9155581;127067098,75703272;131694250,17083949;128408559,03316636;2725850,6847219896;0,37143307680806537;0,41154720630866504;0,3498026028706722;0,4450398200436463;0,3395501548499016;0,38347457217619013;0,03946265601092602;104;0,529571920087346;0,521522493081332;0,5223187491673195;0,502357481115163;0,5168653411605806;0,5185271969223482;0,00905047016630478;463220962,63006467;407035646,82405365;493188225,34761244;432913490,5414071;496695178,7653252;458610700,8216926;34605259,679909766;3;385448681,5165538;392529862,023103;385871416,4176614;396721579,8367446;388400671,8704755;389794442,3329077;4282198,509765075;0,42032535375621866;0,445381029566937;0,37819472715862545;0,4103018617497683;0,4176413644285216;0,41436886733201417;0,021601167218201656;4;0,3497041302001943;0,35653514328697444;0,3528351045998042;0,35467205904418064;0,3548337636378912;0,353716040153809;0,0023230191263638737;modelo_rft;;;;;;;;;;;
131;131;4,661610507965088;0,14769507573389887;0,03421063423156738;0,00048025159026401915;6;4;5;150;-0,33850198984949387;-0,3174190094404832;-0,2703378426082921;-0,31814447780538835;-0,327584720969087;-0,31439760813454887;0,02332102913329984;83;-0,27460678001922467;-0,27649298909440034;-0,27008408454559074;-0,275276911124001;-0,2758422276118342;-0,27446059847901016;0,002275131656000588;155939643,17157397;155889696,49473664;137532309,18200523;147708619,58463392;143520747,4346159;148118203,1735131;7140539,778923283;40;128503414,26245818;130621947,9790797;124680648,89262977;127975525,9217171;131133009,86376813;128582909,3839306;2291879,662471437;0,373228295167607;0,40905571406829366;0,350616656764441;0,44632985779896506;0,34105040271179377;0,38405618530222013;0,03895620447263517;97;0,5286547655646036;0,5198476235816798;0,5212405021995137;0,5038591173229372;0,5177862038969147;0,5182776425131298;0,008087811094183125;462558998,6006308;407896425,28214777;492879390,2611056;432410031,2866439;496130722,9342117;458375113,672948;34222272,02168921;10;385824237,18509865;393216270,4372907;386306675,4506417;396122573,97380185;388030346,2378496;389900020,65693647;4067861,981464659;0,4195613317848031;0,44674972464925233;0,37682430443289855;0,4107097149893399;0,41558706828931624;0,413886428829122;0,02235524764287959;18;0,3495532628910547;0,35668790743140816;0,3524304038749286;0,3550773748945146;0,3537553335900061;0,35350085653638247;0,0024263893587336068;modelo_rft;;;;;;;;;;;
132;132;3,106589841842651;0,048726967323052574;0,028235626220703126;0,002117202466184032;6;4;6;100;-0,3325487987094604;-0,32294695946654706;-0,2675227923980952;-0,3228608410920284;-0,33131741718711183;-0,3154393617706486;0,024299322933313626;97;-0,2738097086694591;-0,28118065344724563;-0,2698198594118093;-0,27714552085477706;-0,27256347364113864;-0,2749038432048859;0,003922876923621419;157713583,79828596;158600465,6553889;142647153,1954812;144742388,0310568;148488177,10603887;150438353,55725035;6580259,318694598;12;127462007,78307392;130922661,76700944;124984599,27583939;127362220,06526917;131056480,49437562;128357593,8771135;2325231,0986213232;0,37140463932613044;0,4106975130337257;0,35576359560189663;0,4459082741848611;0,34337535714672185;0,38542987585866717;0,03779277216789579;87;0,529575688047346;0,5207801227767008;0,5235342931595564;0,5006403143027083;0,5182207121773077;0,5185502260927238;0,009718515265279035;463231440,98032725;407329409,29446393;490922251,4161842;432574625,9444276;495254707,09199786;457862486,94548017;33802424,98006485;20;385447137,86069626;392834254,1491574;385380144,8296641;397405454,7538186;387855485,6287174;389784495,4444107;4675726,74497759;0,4206957537912352;0,4451932516519178;0,3772211160225797;0,4096248079148181;0,4174701779840356;0,4140410214729173;0,021916726038777694;15;0,3495813929479748;0,3571541390244357;0,3531644813232938;0,3549839484394434;0,3541906066937144;0,35381491368577245;0,002490139492052607;modelo_rft;;;;;;;;;;;
133;133;3,8787894248962402;0,14803224128890777;0,03189339637756348;0,0020134858143626296;6;4;6;120;-0,3378540368677161;-0,3225921727224783;-0,2699734194893306;-0,3218941307198495;-0,3209498646900286;-0,31465272489788065;0,023193395475919105;88;-0,2752531628156589;-0,2798939508775984;-0,26687996919288715;-0,2733645275717773;-0,2762318206369905;-0,2743246862189824;0,004286295732752731;156536395,04507238;156846689,9987641;143049903,70845458;147070656,54498842;143106058,02110332;149321940,66367656;6192158,417775058;24;128804551,17015359;130529412,1522479;123947482,9155581;127067098,75703272;131694250,17083949;128408559,03316636;2725850,6847219896;0,37143307680806537;0,41154720630866504;0,3498026028706722;0,4450398200436463;0,3395501548499016;0,38347457217619013;0,03946265601092602;104;0,529571920087346;0,521522493081332;0,5223187491673195;0,502357481115163;0,5168653411605806;0,5185271969223482;0,00905047016630478;463220962,63006467;407035646,82405365;493188225,34761244;432913490,5414071;496695178,7653252;458610700,8216926;34605259,679909766;3;385448681,5165538;392529862,023103;385871416,4176614;396721579,8367446;388400671,8704755;389794442,3329077;4282198,509765075;0,42032535375621866;0,445381029566937;0,37819472715862545;0,4103018617497683;0,4176413644285216;0,41436886733201417;0,021601167218201656;4;0,3497041302001943;0,35653514328697444;0,3528351045998042;0,35467205904418064;0,3548337636378912;0,353716040153809;0,0023230191263638737;modelo_rft;;;;;;;;;;;
134;134;4,785441255569458;0,22681148744328733;0,03589920997619629;0,0013951158073005924;6;4;6;150;-0,33850198984949387;-0,3174190094404832;-0,2703378426082921;-0,31814447780538835;-0,327584720969087;-0,31439760813454887;0,02332102913329984;83;-0,27460678001922467;-0,27649298909440034;-0,27008408454559074;-0,275276911124001;-0,2758422276118342;-0,27446059847901016;0,002275131656000588;155939643,17157397;155889696,49473664;137532309,18200523;147708619,58463392;143520747,4346159;148118203,1735131;7140539,778923283;40;128503414,26245818;130621947,9790797;124680648,89262977;127975525,9217171;131133009,86376813;128582909,3839306;2291879,662471437;0,373228295167607;0,40905571406829366;0,350616656764441;0,44632985779896506;0,34105040271179377;0,38405618530222013;0,03895620447263517;97;0,5286547655646036;0,5198476235816798;0,5212405021995137;0,5038591173229372;0,5177862038969147;0,5182776425131298;0,008087811094183125;462558998,6006308;407896425,28214777;492879390,2611056;432410031,2866439;496130722,9342117;458375113,672948;34222272,02168921;10;385824237,18509865;393216270,4372907;386306675,4506417;396122573,97380185;388030346,2378496;389900020,65693647;4067861,981464659;0,4195613317848031;0,44674972464925233;0,37682430443289855;0,4107097149893399;0,41558706828931624;0,413886428829122;0,02235524764287959;18;0,3495532628910547;0,35668790743140816;0,3524304038749286;0,3550773748945146;0,3537553335900061;0,35350085653638247;0,0024263893587336068;modelo_rft;;;;;;;;;;;
135;135;3,7757154941558837;0,08981180978371067;0,028639554977416992;0,0010706791588794614;7;2;4;100;-0,30316598828169816;-0,3274189323580874;-0,26409966533213414;-0,3143111726796164;-0,3234987489626935;-0,3064989015228459;0,02278805662614184;79;-0,25442170531322184;-0,25992303159215346;-0,2542701226099773;-0,250805267217169;-0,2598294465317057;-0,25584991465284546;0,0035330142412087024;153792071,71008867;155954924,20637918;144116733,9933742;144922217,30439547;150150766,34827918;149787342,71250334;4691145,724635321;21;118468392,40721583;124901066,27664578;117405069,3945468;117415369,21925548;120827518,68098229;119803483,19572926;2838025,5982569666;0,3858011362234076;0,42143856075552444;0,3730981720157601;0,47261389671856613;0,3745965606348103;0,4055096652696138;0,03781866904064101;67;0,5972938879509513;0,5882280480387472;0,5917842036348037;0,5699823075266133;0,5858331278471809;0,5866243149996592;0,009171898246206858;457896102,8909861;403600200,0771437;484272551,79653704;422021473,37424237;483337126,4609917;450225490,9199802;32507861,82584717;42;356626865,57872933;364141619,11991596;356712570,9493843;368782451,6056538;359611486,02334267;361174998,65540516;4684389,493539919;0,4089757770156143;0,43577491991564965;0,37131254723247586;0,3998716181231158;0,40537002942511574;0,4042609783423942;0,020598317552922907;35;0,32440003489137137;0,3309761518123995;0,32671200588051885;0,32878782508069526;0,32848005591488083;0,32787121471597314;0,0022020150334584663;modelo_rft;;;;;;;;;;;
136;136;4,468023586273193;0,06753673381598461;0,03163270950317383;0,0005901009316911089;7;2;4;120;-0,3078517294601273;-0,32676022196632637;-0,27062992739331726;-0,3114194781960453;-0,3199535906919415;-0,30732298954155157;0,019497587977834723;81;-0,2552351560992161;-0,258984146675699;-0,25564251253535275;-0,2495473177721248;-0,2583716766654316;-0,2555561619495649;0,0033434985247865925;152589004,7988528;153315702,09044802;145337441,71143118;147183430,09910443;147833130,21027178;149251741,7820216;3138955,7143672165;27;120578783,65826824;124408834,58594275;117931939,65717912;117667325,37185922;120800410,95494312;120277458,84563847;2439130,9138002903;0,38678554205647875;0,4218878325041928;0,3679543359725922;0,472267546299147;0,3709420417943734;0,4039674597253568;0,03916346050401534;81;0,597267999976024;0,5885642091918277;0,5903773402547784;0,5715287010070211;0,5857232642232475;0,5866923029305797;0,008482956565267949;457529009,773447;403443465,3118808;486255262,2820158;422160027,76840395;484747249,60416;450827002,94798154;33219442,17774419;28;356638328,2790803;363992950,34898627;357326724,3143074;368118762,16504025;359659178,87861145;361147188,79720515;4332231,286243273;0,4082966216479863;0,4367632748777964;0,37303397997478926;0,4001399125250031;0,40656476884810505;0,40495971157473604;0,020335489261540624;28;0,3244863423888948;0,33064808027351317;0,32648724747099633;0,3281448825858375;0,3288671853064893;0,3277267476051462;0,0020998193312786405;modelo_rft;;;;;;;;;;;
137;137;5,557345199584961;0,15902706189110294;0,03501548767089844;0,0009022060403367076;7;2;4;150;-0,3028609385986858;-0,32876388000241086;-0,2611490398682541;-0,3075051542064262;-0,32054600834402613;-0,30416500420396064;0,02339518054667256;64;-0,25419740215176745;-0,2620664460286104;-0,25474273070111586;-0,25053063588666724;-0,25646500742857015;-0,2556004444393462;0,003767328098082327;152374703,17224616;154169110,0184303;144445802,62453356;145470618,1539706;148087980,9734246;148909642,98852104;3797276,0392262884;32;119157508,50543404;123296103,97336599;116772635,70676237;117290430,98644987;119572072,63681696;119217750,36176583;2300229,8662387975;0,38867064933938134;0,4222013417350563;0,3686452460305364;0,47367151551936704;0,37255256844440665;0,4051482642137495;0,03912212911782807;72;0,5967195568070941;0,5878026008937027;0,5894409859328391;0,5738612279740061;0,5866395776774516;0,5868927898570186;0,007399623363024114;456825214,2799687;403334057,1293666;485989418,74201214;421598100,5951097;484126322,16467184;450374622,5822258;33136397,146514036;37;356881081,90838534;364329688,0439209;357734896,8442282;367115405,91166186;359261204,5880083;361064455,4592409;3977789,178705016;0,4086441704333196;0,4366536977299701;0,37155627002919156;0,4001550685948871;0,4050415560350594;0,40441015256448554;0,02076273161087495;32;0,32442153555523184;0,3306747316093038;0,32626991496007707;0,3283106375397387;0,32795196182176345;0,32752575629722297;0,002094137488761835;modelo_rft;;;;;;;;;;;
138;138;3,6318845748901367;0,03713688631339874;0,029070472717285155;0,0015968835935101637;7;2;5;100;-0,30242428803961907;-0,32504299971260053;-0,2631552120783933;-0,3164469776506351;-0,32417826332059896;-0,3062495481603694;0,02302335611542919;78;-0,2550184215234186;-0,2600318044868555;-0,25446752353406055;-0,25091880042296033;-0,25901698840911713;-0,25589070767528244;0,003299348783800176;153926412,87850177;155915628,55542162;144116733,99337354;143533073,32124808;151468933,932849;149792156,53627878;5075177,06574423;20;120326611,58417937;123831460,50017627;117706897,79613215;117773006,8645224;121251634,77044457;120177922,30309096;2298385,8989768876;0,38521920326221926;0,4218953274106908;0,3742509057488419;0,4736543506425257;0,37321661375589643;0,40564728016403484;0,038324267639179795;65;0,595351410711213;0,585928770078204;0,5896994599593377;0,5680044572904217;0,583637491676918;0,5845243179432188;0,009161580380127116;458112972,18530405;403440850,092015;483827111,9075041;421604975,21873933;483870072,0777425;450171196,29626095;32653210,965714082;44;357485936,48633635;365156862,2139727;357622270,23775315;369629579,1624154;360563436,01314384;362091616,8227243;4684854,157549079;0,4092151381290629;0,4354661094781881;0,37069175577486685;0,3997388410215746;0,40627328400565194;0,4042770256818688;0,020734967685662468;34;0,32478154040269225;0,3313386545094949;0,32731496342719124;0,3294408601571017;0,3289518597594857;0,3283655756511932;0,002204008095705796;modelo_rft;;;;;;;;;;;
139;139;4,509910154342651;0,1303201309227293;0,03406529426574707;0,0043079652729842745;7;2;5;120;-0,3086081744446041;-0,32701876495515414;-0,2696307263554516;-0,31185908891227143;-0,31894190920380794;-0,30721173277425784;0,019828240339203086;80;-0,25470281879664647;-0,25982132681672354;-0,25480753778292886;-0,25007674294317717;-0,2585889310548666;-0,2555994714788685;0,0034261525517857968;152589004,7988528;153283197,11869788;145284917,4277722;145933874,5921426;149981073,73493245;149414413,53447956;3302529,616053872;23;121277143,44246936;123881270,5369888;118035460,41506547;117775160,7488837;120800410,95494038;120353889,21966954;2259165,8472019834;0,38636702603372597;0,42210984159797593;0,3685909752572897;0,4735217506695437;0,3697061150196783;0,4040591417156428;0,03975428037662873;80;0,5951844846946248;0,5861723526446816;0,5882664416784391;0,569644624046984;0,5834709412153268;0,5845477688560112;0,008400842896336821;457685113,85622436;403365991,8353679;486010305,93309546;421658078,429406;485223213,792214;450788540,76926154;33380725,430460643;29;357559664,1009251;365049442,37414646;358246242,80003923;368927221,5828497;360635543,85343194;362083622,9422785;4310905,94324534;0,4083182043418406;0,4365628596392471;0,37246700442457986;0,399969676491013;0,40702649486443704;0,40486884795222355;0,020469221878292337;30;0,3249102158127556;0,33106463637541644;0,3271476087262523;0,3287678030117799;0,32932992182739745;0,32824403715072037;0,0020845035954903213;modelo_rft;;;;;;;;;;;
140;140;5,675145673751831;0,18461441854460342;0,03766179084777832;0,0013344670265189053;7;2;5;150;-0,3035292064528665;-0,32785402956491083;-0,262041440518491;-0,30803224267861395;-0,32054600834402613;-0,3044005855117817;0,022886607945213567;68;-0,2539236457098326;-0,26306029505527917;-0,2543139189720005;-0,2503544035107055;-0,2568209203125651;-0,2556946367120766;0,0042209553143888025;150922203,82517365;157154514,82829294;144445802,62453356;145470618,1539701;148003726,72606182;149199373,23160642;4564691,481121369;28;119998736,84921122;121874306,30790424;117199930,53219774;116979407,2473716;119867485,11722064;119183973,2107811;1852860,3252103264;0,3885051372573719;0,42232323517873327;0,3701696100125974;0,47493956342839816;0,3720873570536094;0,405604980586142;0,03939107927273351;66;0,5945893929410051;0,5854717130031185;0,5872334786568232;0,5718891755237908;0,5844674880302863;0,5847302496310048;0,00733458735282065;456887050,81313026;403291510,84644806;485402369,64672554;421089930,3249254;484305762,9728662;450195324,9208191;33150954,577985197;43;357822379,65686125;365358339,0189678;358695347,9370527;367963879,73221904;360203874,7861415;362008764,22624844;3960939,8162757447;0,40873796817118174;0,43641427213954775;0,37077948939676375;0,39974322463664347;0,4052023774431269;0,4041754663574527;0,020957803373752488;39;0,32486293154015466;0,33110220587920874;0,32687486438928826;0,32892711249598805;0,32834222251097234;0,32802186736312244;0,002083510158392761;modelo_rft;;;;;;;;;;;
141;141;3,7390478610992433;0,08323111863218713;0,029175233840942384;0,0014535339220237708;7;2;6;100;-0,3064328068332127;-0,324810931257689;-0,2615545904554626;-0,31561167228713494;-0,3202229420467564;-0,3057265885760511;0,022907358825080527;77;-0,25410758677404033;-0,26001369628950677;-0,25458749954182736;-0,24925965360445446;-0,26030406217362057;-0,2556544996766899;0,004124233543964834;153792071,71008867;157510025,91339013;144116733,9933742;145866703,02597725;151468933,9328509;150550893,71513623;4962209,333081952;10;120332689,23318985;123826785,01201451;117190343,84303764;117415369,21925366;121942990,65066561;120141635,59163225;2569216,1883222745;0,3848037425710029;0,4228625102684569;0,3757054132035852;0,4728047088496562;0,37367446386270686;0,4059701677510816;0,037839641996062906;64;0,5928917053184006;0,5830330475222296;0,5874858405247134;0,56579118638109;0,5815927863662649;0,5821589132225398;0,009083568384761794;458267739,37116754;403103225,7538774;483264474,60952675;421945121,24691635;483693312,098756;450054774,6160488;32546854,596998397;45;358570801,1155504;366431462,64103;358585679,56098354;370575243,1169415;361447693,1715566;363122175,9212124;4703154,123455748;0,40925356525911843;0,43573624284702595;0,37159543718666604;0,39971393936309674;0,40569019607803153;0,40439787614678774;0,02051965058437896;33;0,3253134940361944;0,33209115833287206;0,327869933489882;0,3301687375653197;0,3298163748597549;0,3290519396568046;0,002299633150997486;modelo_rft;;;;;;;;;;;
142;142;4,67578649520874;0,16786358523974934;0,03222436904907226;0,0003550727932445793;7;2;6;120;-0,30447676164927273;-0,32813768196368187;-0,2692195913520923;-0,30799486798008857;-0,31692529860039365;-0,3053508403091058;0,019831441119342152;76;-0,25568496197181645;-0,26058030716393255;-0,2549511795325312;-0,25003762667939;-0,2596372725494014;-0,2561782695794143;0,0037629571894025843;152589004,79885334;154573140,81274766;145173586,70195067;145268883,9002701;149981073,734933;149517137,98975095;3798127,6232695333;22;121321383,03281763;122885682,49673676;117801452,85442606;118196466,59992579;121626631,78390397;120366323,35356204;2006715,0187043378;0,38571283325472827;0,4230932144400805;0,3703144966929983;0,47271952211735113;0,3697439643885515;0,40431680617874194;0,039316742752536826;79;0,5927792637306379;0,5835312062213541;0,5860015060039729;0,5674251122223082;0,5813090564416767;0,58220922892399;0,008333487173887296;457929017,41952354;403022649,72739077;485346535,26323366;421979209,8235841;485208644,6613985;450697211,3790261;33291143,367140997;30;358620315,5656119;366212505,75056016;359230243,08227646;369877349,45672446;361570224,69515485;363102127,71006554;4312839,871531638;0,40842995920811437;0,4367584211753886;0,37284669371233037;0,3999397253631686;0,4067594044102392;0,40494684077384824;0,020410217023411087;29;0,32539089912995905;0,33181843615091405;0,3277050350968845;0,3294950337855761;0,3301624735229955;0,3289143755372659;0,0022002668440280287;modelo_rft;;;;;;;;;;;
143;143;5,765027761459351;0,0428432019451484;0,04235858917236328;0,009875076867322061;7;2;6;150;-0,30268041941941703;-0,33063151647586153;-0,26301371836897225;-0,3092604696234069;-0,32054600834402613;-0,3052264264463368;0,023172296253451692;75;-0,254848343575544;-0,2644775325732063;-0,2543146426159133;-0,24992244465532742;-0,25948671948714086;-0,2566099365814264;0,0049652609024021166;149515643,82782876;153731721,76486024;144445802,62453422;145470618,15396956;148583421,64189738;148349441,60261804;3283587,542717179;39;120167082,97028515;123295819,79342425;117160330,52741851;118395175,31517935;120448523,89512634;119893386,50028673;2082012,0703348983;0,38750557312642;0,4229543027549493;0,3711128770509048;0,47375594723273806;0,37202021912218297;0,40546978385743904;0,03896329504309113;68;0,5923801812410805;0,5828825786176168;0,5849979193643888;0,569603369302655;0,5820630049948161;0,5823854107041114;0,007354622265634605;457260317,5892196;403071168,12510896;485038751,42372006;421564283,6170183;484331653,84985554;450253234,92098445;33074683,238468096;41;358795999,203564;366497572,87728834;359665390,1371587;368944904,2171507;361244533,1742244;363029679,9218772;3986111,0647953046;0,4087893374026067;0,43671924661033257;0,37133044609819227;0,40014475027938534;0,40517911316897137;0,4044325787118977;0,020861947369363646;31;0,32533978783567546;0,3317892306911973;0,3274208465628398;0,3296799273031038;0,32915107146835393;0,32867617277223404;0,0021740050539741126;modelo_rft;;;;;;;;;;;
